Creation TS  	 Processing TS 	 TX ID 	 RSSI  	SEQ NO  	X-Axis 	Y-Axis 	Z-Axis 	  X  	  Y  	 Z 
--------------------------------------------------------------------------------------------------------------------
-2041654936	 1617161015	 03004	 -64.5     167  	b'fff5'	b'000a'	b'00e7'	-0.0429	0.039	0.9009
-2041654915	 1617161015	 03004	 -64.5     168  	b'ff72'	b'000b'	b'00e8'	-0.5538	0.0429	0.9048
-2041654894	 1617161015	 03004	 -64.5     169  	b'fff3'	b'000a'	b'00e9'	-0.0507	0.039	0.9087
-2041654874	 1617161015	 03004	 -64.5     170  	b'fff4'	b'000b'	b'00e7'	-0.0468	0.0429	0.9009
-2041654853	 1617161015	 03004	 -64.0     171  	b'fff4'	b'0009'	b'00e8'	-0.0468	0.0351	0.9048
-2041654832	 1617161015	 03004	 -64.5     172  	b'fff2'	b'0009'	b'00e7'	-0.0546	0.0351	0.9009
-2041654812	 1617161015	 03004	 -64.5     173  	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041654791	 1617161015	 03004	 -65.0     174  	b'fff4'	b'000a'	b'00e6'	-0.0468	0.039	0.897
-2041654770	 1617161015	 03004	 -64.5     175  	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041654750	 1617161015	 03004	 -65.0     176  	b'7ff4'	b'0009'	b'00e7'	127.7484	0.0351	0.9009
-2041654688	 1617161015	 03004	 -65.0     179  	b'fff3'	b'000a'	b'00e7'	-0.0507	0.039	0.9009
-2041654667	 1617161015	 03004	 -65.0     180  	b'7ff6'	b'0009'	b'00e6'	127.7562	0.0351	0.897
-2041654646	 1617161015	 03004	 -65.0     181  	b'fff7'	b'000a'	b'00e7'	-0.0351	0.039	0.9009
-2041654626	 1617161015	 03004	 -65.5     182  	b'fff2'	b'0008'	b'00e7'	-0.0546	0.0312	0.9009
-2041654605	 1617161015	 03004	 -65.0     183  	b'7ff2'	b'0009'	b'00e9'	127.7406	0.0351	0.9087
-2041654584	 1617161016	 03004	 -65.0     184  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041654564	 1617161016	 03004	 -65.0     185  	b'7ff6'	b'0008'	b'00e6'	127.7562	0.0312	0.897
-2041654543	 1617161016	 03004	 -65.0     186  	b'fff5'	b'000a'	b'00e7'	-0.0429	0.039	0.9009
-2041654522	 1617161016	 03004	 -64.5     187  	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041654502	 1617161016	 03004	 -65.0     188  	b'fff1'	b'000b'	b'00e9'	-0.0585	0.0429	0.9087
-2041654481	 1617161016	 03004	 -65.0     189  	b'fff3'	b'000b'	b'00e7'	-0.0507	0.0429	0.9009
-2041654441	 1617161016	 03004	 -65.0     190  	b'7ff2'	b'000c'	b'00e7'	127.7406	0.0468	0.9009
-2041654440	 1617161016	 03004	 -64.5     191  	b'fff4'	b'000a'	b'00e8'	-0.0468	0.039	0.9048
-2041654419	 1617161016	 03004	 -65.0     192  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041654398	 1617161016	 03004	 -64.5     193  	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041654377	 1617161016	 03004	 -65.0     194  	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041654357	 1617161016	 03004	 -65.0     195  	b'fff5'	b'0009'	b'00e7'	-0.0429	0.0351	0.9009
-2041654336	 1617161016	 03004	 -65.0     196  	b'fff4'	b'0009'	b'0065'	-0.0468	0.0351	0.3939
-2041654316	 1617161016	 03004	 -65.0     197  	b'fff3'	b'000a'	b'00e6'	-0.0507	0.039	0.897
-2041654295	 1617161016	 03004	 -65.5     198  	b'fff4'	b'000a'	b'00e9'	-0.0468	0.039	0.9087
-2041654274	 1617161016	 03004	 -65.0     199  	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041654253	 1617161016	 03004	 -65.0     200  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041654233	 1617161016	 03004	 -64.5     201  	b'fff3'	b'0008'	b'00e9'	-0.0507	0.0312	0.9087
-2041654212	 1617161016	 03004	 -65.0     202  	b'fff3'	b'000a'	b'00e9'	-0.0507	0.039	0.9087
-2041654191	 1617161016	 03004	 -65.0     203  	b'fff3'	b'0009'	b'00e7'	-0.0507	0.0351	0.9009
-2041654171	 1617161016	 03004	 -65.5     204  	b'fff4'	b'000a'	b'0068'	-0.0468	0.039	0.4056
-2041654109	 1617161016	 03004	 -65.5     207  	b'fff3'	b'0009'	b'00e6'	-0.0507	0.0351	0.897
-2041654088	 1617161016	 03004	 -65.5     208  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041654067	 1617161016	 03004	 -65.5     209  	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041654047	 1617161016	 03004	 -65.5     210  	b'fff6'	b'000a'	b'00e9'	-0.039	0.039	0.9087
-2041654026	 1617161016	 03004	 -65.5     211  	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041654005	 1617161016	 03004	 -65.5     212  	b'fff3'	b'0008'	b'00e7'	-0.0507	0.0312	0.9009
-2041653985	 1617161016	 03004	 -65.5     213  	b'fff3'	b'000b'	b'00e9'	-0.0507	0.0429	0.9087
-2041653964	 1617161016	 03004	 -65.0     214  	b'fff2'	b'000a'	b'00e8'	-0.0546	0.039	0.9048
-2041653943	 1617161016	 03004	 -65.0     215  	b'fff3'	b'0008'	b'00e7'	-0.0507	0.0312	0.9009
-2041653923	 1617161016	 03004	 -65.0     216  	b'fff3'	b'000a'	b'0067'	-0.0507	0.039	0.4017
-2041653902	 1617161016	 03004	 -65.0     217  	b'fff4'	b'0009'	b'00e8'	-0.0468	0.0351	0.9048
-2041653881	 1617161016	 03004	 -65.5     218  	b'fff3'	b'0008'	b'00ea'	-0.0507	0.0312	0.9126
-2041653861	 1617161016	 03004	 -65.5     219  	b'fff3'	b'000b'	b'00e7'	-0.0507	0.0429	0.9009
-2041653840	 1617161016	 03004	 -65.5     220  	b'fff3'	b'0009'	b'00e6'	-0.0507	0.0351	0.897
-2041653819	 1617161016	 03004	 -65.0     221  	b'fff3'	b'000a'	b'00e7'	-0.0507	0.039	0.9009
-2041653799	 1617161016	 03004	 -65.0     222  	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041653778	 1617161016	 03004	 -65.0     223  	b'fff4'	b'0008'	b'00e8'	-0.0468	0.0312	0.9048
-2041653757	 1617161016	 03004	 -65.0     224  	b'fff3'	b'0009'	b'00e6'	-0.0507	0.0351	0.897
-2041653737	 1617161016	 03004	 -65.0     225  	b'fff2'	b'000b'	b'00ea'	-0.0546	0.0429	0.9126
-2041653716	 1617161016	 03004	 -65.0     226  	b'fff4'	b'000b'	b'00e8'	-0.0468	0.0429	0.9048
-2041653695	 1617161016	 03004	 -65.0     227  	b'fff3'	b'000a'	b'0066'	-0.0507	0.039	0.3978
-2041653674	 1617161016	 03004	 -65.0     228  	b'ff74'	b'0009'	b'00e7'	-0.546	0.0351	0.9009
-2041653654	 1617161016	 03004	 -65.0     229  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041653633	 1617161016	 03004	 -65.5     230  	b'fff2'	b'000a'	b'00e8'	-0.0546	0.039	0.9048
-2041653612	 1617161016	 03004	 -65.5     231  	b'fff4'	b'000b'	b'00e6'	-0.0468	0.0429	0.897
-2041653550	 1617161017	 03004	 -65.0     234  	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041653529	 1617161017	 03004	 -65.5     235  	b'fff0'	b'000c'	b'00e7'	-0.0624	0.0468	0.9009
-2041653509	 1617161017	 03004	 -65.5     236  	b'fff3'	b'000b'	b'00e8'	-0.0507	0.0429	0.9048
-2041653488	 1617161017	 03004	 -65.5     237  	b'7ff4'	b'000a'	b'00e6'	127.7484	0.039	0.897
-2041653467	 1617161017	 03004	 -65.5     238  	b'fff5'	b'000a'	b'00e8'	-0.0429	0.039	0.9048
-2041653447	 1617161017	 03004	 -65.5     239  	b'ff74'	b'000a'	b'00e8'	-0.546	0.039	0.9048
-2041653426	 1617161017	 03004	 -65.5     240  	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041653405	 1617161017	 03004	 -65.0     241  	b'fff3'	b'000a'	b'00e7'	-0.0507	0.039	0.9009
-2041653385	 1617161017	 03004	 -65.0     242  	b'fff5'	b'0009'	b'00e7'	-0.0429	0.0351	0.9009
-2041653364	 1617161017	 03004	 -65.0     243  	b'fff3'	b'000a'	b'00e7'	-0.0507	0.039	0.9009
-2041653343	 1617161017	 03004	 -65.0     244  	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041653323	 1617161017	 03004	 -65.5     245  	b'fff4'	b'0008'	b'00e6'	-0.0468	0.0312	0.897
-2041653302	 1617161017	 03004	 -65.5     246  	b'ff73'	b'000b'	b'00e7'	-0.5499	0.0429	0.9009
-2041653281	 1617161017	 03004	 -65.5     247  	b'fff4'	b'0008'	b'00e7'	-0.0468	0.0312	0.9009
-2041653260	 1617161017	 03004	 -65.0     248  	b'fff4'	b'0009'	b'00e6'	-0.0468	0.0351	0.897
-2041653240	 1617161017	 03004	 -64.5     249  	b'fff3'	b'000a'	b'00e7'	-0.0507	0.039	0.9009
-2041653219	 1617161017	 03004	 -65.5     250  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041653198	 1617161017	 03004	 -65.0     251  	b'fff3'	b'0009'	b'00e7'	-0.0507	0.0351	0.9009
-2041653178	 1617161017	 03004	 -65.0     252  	b'fff3'	b'000a'	b'00e7'	-0.0507	0.039	0.9009
-2041653157	 1617161017	 03004	 -65.0     253  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041653136	 1617161017	 03004	 -65.0     254  	b'fff2'	b'000a'	b'00e8'	-0.0546	0.039	0.9048
-2041653116	 1617161017	 03004	 -65.5     255  	b'7ff4'	b'0009'	b'00e9'	127.7484	0.0351	0.9087
-2041653080	 1617161017	 03004	 -65.5     0    	b'ff74'	b'0009'	b'00e7'	-0.546	0.0351	0.9009
-2041653074	 1617161017	 03004	 -65.0     1    	b'ff73'	b'0009'	b'00e7'	-0.5499	0.0351	0.9009
-2041653054	 1617161017	 03004	 -65.5     2    	b'fff3'	b'000a'	b'0066'	-0.0507	0.039	0.3978
-2041652991	 1617161017	 03004	 -65.5     5    	b'fff3'	b'000a'	b'00e6'	-0.0507	0.039	0.897
-2041652971	 1617161017	 03004	 -65.5     6    	b'ff73'	b'000b'	b'00e7'	-0.5499	0.0429	0.9009
-2041652950	 1617161017	 03004	 -65.5     7    	b'fff3'	b'0008'	b'00e7'	-0.0507	0.0312	0.9009
-2041652929	 1617161017	 03004	 -65.0     8    	b'fff3'	b'000b'	b'0067'	-0.0507	0.0429	0.4017
-2041652909	 1617161017	 03004	 -65.5     9    	b'fff4'	b'0008'	b'00e9'	-0.0468	0.0312	0.9087
-2041652888	 1617161017	 03004	 -65.5     10   	b'fff3'	b'000a'	b'00e6'	-0.0507	0.039	0.897
-2041652867	 1617161017	 03004	 -65.0     11   	b'fff2'	b'000a'	b'00e8'	-0.0546	0.039	0.9048
-2041652846	 1617161017	 03004	 -65.0     12   	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041652826	 1617161017	 03004	 -65.0     13   	b'fff4'	b'000a'	b'0068'	-0.0468	0.039	0.4056
-2041652805	 1617161017	 03004	 -65.5     14   	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041652784	 1617161017	 03004	 -65.0     15   	b'fff5'	b'0009'	b'00e9'	-0.0429	0.0351	0.9087
-2041652764	 1617161017	 03004	 -65.5     16   	b'fff4'	b'0009'	b'00e6'	-0.0468	0.0351	0.897
-2041652743	 1617161017	 03004	 -65.0     17   	b'fff4'	b'000a'	b'00e8'	-0.0468	0.039	0.9048
-2041652722	 1617161017	 03004	 -65.0     18   	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041652702	 1617161017	 03004	 -65.0     19   	b'fff4'	b'000b'	b'00e7'	-0.0468	0.0429	0.9009
-2041652681	 1617161017	 03004	 -65.0     20   	b'fff5'	b'000a'	b'00e5'	-0.0429	0.039	0.8931
-2041652660	 1617161017	 03004	 -65.0     21   	b'fff2'	b'000a'	b'00e7'	-0.0546	0.039	0.9009
-2041652640	 1617161017	 03004	 -65.0     22   	b'fff3'	b'000b'	b'00e8'	-0.0507	0.0429	0.9048
-2041652619	 1617161017	 03004	 -65.5     23   	b'fff1'	b'000a'	b'00e7'	-0.0585	0.039	0.9009
-2041652598	 1617161017	 03004	 -65.0     24   	b'fff3'	b'000b'	b'00e8'	-0.0507	0.0429	0.9048
-2041652577	 1617161018	 03004	 -65.0     25   	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041652557	 1617161018	 03004	 -65.0     26   	b'7ff4'	b'0009'	b'00e7'	127.7484	0.0351	0.9009
-2041652536	 1617161018	 03004	 -65.5     27   	b'fff3'	b'0008'	b'00e7'	-0.0507	0.0312	0.9009
-2041652516	 1617161018	 03004	 -65.0     28   	b'fff4'	b'0008'	b'00e7'	-0.0468	0.0312	0.9009
-2041652495	 1617161018	 03004	 -65.5     29   	b'fff4'	b'000a'	b'00e9'	-0.0468	0.039	0.9087
-2041652433	 1617161018	 03004	 -65.5     32   	b'fff5'	b'0007'	b'00e6'	-0.0429	0.0273	0.897
-2041652412	 1617161018	 03004	 -65.5     33   	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041652392	 1617161018	 03004	 -65.5     34   	b'fff5'	b'0009'	b'00e8'	-0.0429	0.0351	0.9048
-2041652371	 1617161018	 03004	 -65.5     35   	b'ff73'	b'000a'	b'00e8'	-0.5499	0.039	0.9048
-2041652350	 1617161018	 03004	 -65.5     36   	b'fff2'	b'000a'	b'0066'	-0.0546	0.039	0.3978
-2041652330	 1617161018	 03004	 -65.5     37   	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041652309	 1617161018	 03004	 -65.5     38   	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041652288	 1617161018	 03004	 -65.5     39   	b'fff3'	b'0009'	b'00e7'	-0.0507	0.0351	0.9009
-2041652268	 1617161018	 03004	 -65.0     40   	b'fff3'	b'0009'	b'00e7'	-0.0507	0.0351	0.9009
-2041652247	 1617161018	 03004	 -65.0     41   	b'fff3'	b'000a'	b'00ea'	-0.0507	0.039	0.9126
-2041652226	 1617161018	 03004	 -65.5     42   	b'fff4'	b'000a'	b'00e8'	-0.0468	0.039	0.9048
-2041652206	 1617161018	 03004	 -65.0     43   	b'fff1'	b'000a'	b'00e9'	-0.0585	0.039	0.9087
-2041652185	 1617161018	 03004	 -65.5     44   	b'fff4'	b'000b'	b'00e8'	-0.0468	0.0429	0.9048
-2041652164	 1617161018	 03004	 -65.0     45   	b'fff2'	b'000b'	b'00e7'	-0.0546	0.0429	0.9009
-2041652143	 1617161018	 03004	 -65.0     46   	b'fff0'	b'0009'	b'00e7'	-0.0624	0.0351	0.9009
-2041652123	 1617161018	 03004	 -65.0     47   	b'fff4'	b'0008'	b'00e9'	-0.0468	0.0312	0.9087
-2041652102	 1617161018	 03004	 -65.0     48   	b'ff73'	b'000a'	b'00e6'	-0.5499	0.039	0.897
-2041652081	 1617161018	 03004	 -65.0     49   	b'fff4'	b'000a'	b'00e6'	-0.0468	0.039	0.897
-2041652061	 1617161018	 03004	 -65.0     50   	b'fff3'	b'0009'	b'00e6'	-0.0507	0.0351	0.897
-2041652040	 1617161018	 03004	 -65.0     51   	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041652019	 1617161018	 03004	 -65.0     52   	b'fff4'	b'0009'	b'00e5'	-0.0468	0.0351	0.8931
-2041651999	 1617161018	 03004	 -65.0     53   	b'fff5'	b'000a'	b'00e7'	-0.0429	0.039	0.9009
-2041651978	 1617161018	 03004	 -65.0     54   	b'fff4'	b'000b'	b'00e8'	-0.0468	0.0429	0.9048
-2041651957	 1617161018	 03004	 -65.0     55   	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041651937	 1617161018	 03004	 -65.0     56   	b'fff3'	b'0009'	b'00e6'	-0.0507	0.0351	0.897
-2041651916	 1617161018	 03004	 -65.5     57   	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041651854	 1617161018	 03004	 -65.5     60   	b'fff3'	b'0009'	b'00e9'	-0.0507	0.0351	0.9087
-2041651833	 1617161018	 03004	 -65.5     61   	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041651812	 1617161018	 03004	 -65.5     62   	b'fff2'	b'0009'	b'00e7'	-0.0546	0.0351	0.9009
-2041651792	 1617161018	 03004	 -65.5     63   	b'fff4'	b'0009'	b'00e8'	-0.0468	0.0351	0.9048
-2041651771	 1617161018	 03004	 -65.5     64   	b'fff4'	b'000a'	b'0066'	-0.0468	0.039	0.3978
-2041651750	 1617161018	 03004	 -65.5     65   	b'fff4'	b'0009'	b'0068'	-0.0468	0.0351	0.4056
-2041651710	 1617161018	 03004	 -65.5     66   	b'fff4'	b'000a'	b'00e8'	-0.0468	0.039	0.9048
-2041651709	 1617161018	 03004	 -65.0     67   	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041651688	 1617161018	 03004	 -64.5     68   	b'fff4'	b'0009'	b'00e6'	-0.0468	0.0351	0.897
-2041651667	 1617161018	 03004	 -65.0     69   	b'fff4'	b'000a'	b'00e8'	-0.0468	0.039	0.9048
-2041651647	 1617161018	 03004	 -65.0     70   	b'fff3'	b'000b'	b'00e8'	-0.0507	0.0429	0.9048
-2041651626	 1617161018	 03004	 -65.0     71   	b'fff2'	b'000b'	b'00e6'	-0.0546	0.0429	0.897
-2041651605	 1617161018	 03004	 -65.0     72   	b'ff74'	b'0009'	b'00e7'	-0.546	0.0351	0.9009
-2041651585	 1617161019	 03004	 -65.0     73   	b'fff3'	b'000a'	b'00e6'	-0.0507	0.039	0.897
-2041651564	 1617161019	 03004	 -65.0     74   	b'fff4'	b'000b'	b'00e7'	-0.0468	0.0429	0.9009
-2041651543	 1617161019	 03004	 -65.0     75   	b'fff3'	b'000b'	b'0069'	-0.0507	0.0429	0.4095
-2041651523	 1617161019	 03004	 -65.0     76   	b'fff4'	b'0008'	b'00e6'	-0.0468	0.0312	0.897
-2041651502	 1617161019	 03004	 -65.0     77   	b'fff3'	b'000a'	b'00e9'	-0.0507	0.039	0.9087
-2041651481	 1617161019	 03004	 -65.0     78   	b'fff5'	b'0009'	b'00e9'	-0.0429	0.0351	0.9087
-2041651461	 1617161019	 03004	 -65.0     79   	b'fff4'	b'000a'	b'00e6'	-0.0468	0.039	0.897
-2041651440	 1617161019	 03004	 -65.0     80   	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041651419	 1617161019	 03004	 -65.5     81   	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041651399	 1617161019	 03004	 -65.0     82   	b'7ff4'	b'000a'	b'00e5'	127.7484	0.039	0.8931
-2041651378	 1617161019	 03004	 -65.0     83   	b'fff5'	b'000a'	b'00e8'	-0.0429	0.039	0.9048
-2041651357	 1617161019	 03004	 -65.5     84   	b'fff2'	b'000a'	b'00e6'	-0.0546	0.039	0.897
-2041651295	 1617161019	 03004	 -65.0     87   	b'fff4'	b'000a'	b'00e9'	-0.0468	0.039	0.9087
-2041651275	 1617161019	 03004	 -65.5     88   	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041651254	 1617161019	 03004	 -65.5     89   	b'fff4'	b'0009'	b'00e8'	-0.0468	0.0351	0.9048
-2041651233	 1617161019	 03004	 -65.5     90   	b'ff75'	b'000b'	b'00e7'	-0.5421	0.0429	0.9009
-2041651213	 1617161019	 03004	 -65.5     91   	b'fff7'	b'0009'	b'00e6'	-0.0351	0.0351	0.897
-2041651192	 1617161019	 03004	 -65.0     92   	b'ff73'	b'000a'	b'00e9'	-0.5499	0.039	0.9087
-2041651171	 1617161019	 03004	 -65.5     93   	b'ff74'	b'000a'	b'00e7'	-0.546	0.039	0.9009
-2041651151	 1617161019	 03004	 -65.0     94   	b'ff73'	b'0009'	b'00e8'	-0.5499	0.0351	0.9048
-2041651130	 1617161019	 03004	 -65.0     95   	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041651109	 1617161019	 03004	 -65.0     96   	b'fff2'	b'000a'	b'00e6'	-0.0546	0.039	0.897
-2041651088	 1617161019	 03004	 -65.0     97   	b'fff4'	b'0009'	b'00e7'	-0.0468	0.0351	0.9009
-2041651068	 1617161019	 03004	 -65.0     98   	b'fff5'	b'0009'	b'00e8'	-0.0429	0.0351	0.9048
-2041651047	 1617161019	 03004	 -65.0     99   	b'fff3'	b'0009'	b'00e8'	-0.0507	0.0351	0.9048
-2041651026	 1617161019	 03004	 -65.0     100  	b'fff4'	b'000a'	b'00e8'	-0.0468	0.039	0.9048
-2041651006	 1617161019	 03004	 -65.0     101  	b'fff3'	b'000a'	b'00e9'	-0.0507	0.039	0.9087
-2041650985	 1617161019	 03004	 -65.0     102  	b'fff4'	b'000a'	b'0066'	-0.0468	0.039	0.3978
-2041650964	 1617161019	 03004	 -65.0     103  	b'fff2'	b'000a'	b'00e8'	-0.0546	0.039	0.9048
-2041650944	 1617161019	 03004	 -65.0     104  	b'fff3'	b'000a'	b'00e9'	-0.0507	0.039	0.9087
-2041650923	 1617161019	 03004	 -65.0     105  	b'fff3'	b'0008'	b'00e5'	-0.0507	0.0312	0.8931
-2041650902	 1617161019	 03004	 -65.0     106  	b'fff3'	b'000a'	b'00e8'	-0.0507	0.039	0.9048
-2041650882	 1617161019	 03004	 -65.0     107  	b'fff4'	b'0009'	b'00e8'	-0.0468	0.0351	0.9048
-2041650861	 1617161019	 03004	 -65.0     108  	b'fff4'	b'0009'	b'00e8'	-0.0468	0.0351	0.9048
-2041650840	 1617161019	 03004	 -65.0     109  	b'fff2'	b'000a'	b'00e7'	-0.0546	0.039	0.9009
-2041650820	 1617161019	 03004	 -65.0     110  	b'fff4'	b'0009'	b'00e9'	-0.0468	0.0351	0.9087
-2041650799	 1617161019	 03004	 -65.0     111  	b'fff4'	b'000a'	b'00e7'	-0.0468	0.039	0.9009
-2041650778	 1617161019	 03004	 -65.5     112  	b'fff3'	b'0009'	b'00e9'	-0.0507	0.0351	0.9087
