Creation TS  	 Processing TS 	 TX ID 	 RSSI  	SEQ NO  	X-Axis 	Y-Axis 	Z-Axis 	  X  	  Y  	 Z 
--------------------------------------------------------------------------------------------------------------------
-1817244905	 1617385425	 03004	 -55.0     215  	b'fff8'	b'000d'	b'00e7'	-0.0312	0.0507	0.9009
-1817244884	 1617385425	 03004	 -54.5     216  	b'fff5'	b'000c'	b'00e8'	-0.0429	0.0468	0.9048
-1817244863	 1617385425	 03004	 -54.5     217  	b'fff4'	b'000f'	b'00e9'	-0.0468	0.0585	0.9087
-1817244842	 1617385425	 03004	 -54.0     218  	b'fff4'	b'000e'	b'00e9'	-0.0468	0.0546	0.9087
-1817244821	 1617385425	 03004	 -54.5     219  	b'fff5'	b'000f'	b'00e9'	-0.0429	0.0585	0.9087
-1817244779	 1617385425	 03004	 -55.0     221  	b'fff7'	b'000d'	b'00ea'	-0.0351	0.0507	0.9126
-1817244758	 1617385425	 03004	 -55.0     222  	b'fff5'	b'000d'	b'00e8'	-0.0429	0.0507	0.9048
-1817244738	 1617385425	 03004	 -55.0     223  	b'fff5'	b'000d'	b'00e8'	-0.0429	0.0507	0.9048
-1817244717	 1617385425	 03004	 -55.5     224  	b'fff4'	b'000c'	b'00ea'	-0.0468	0.0468	0.9126
-1817244696	 1617385425	 03004	 -56.0     225  	b'fff5'	b'000c'	b'00e7'	-0.0429	0.0468	0.9009
-1817244675	 1617385425	 03004	 -56.0     226  	b'fff6'	b'000d'	b'00e9'	-0.039	0.0507	0.9087
-1817244654	 1617385425	 03004	 -56.5     227  	b'fff8'	b'000e'	b'00e9'	-0.0312	0.0546	0.9087
-1817244633	 1617385425	 03004	 -56.5     228  	b'fff6'	b'000f'	b'00e7'	-0.039	0.0585	0.9009
-1817244612	 1617385425	 03004	 -56.0     229  	b'fff5'	b'000e'	b'00e9'	-0.0429	0.0546	0.9087
-1817244591	 1617385426	 03004	 -56.5     230  	b'fff6'	b'000e'	b'00e9'	-0.039	0.0546	0.9087
-1817244571	 1617385426	 03004	 -57.0     231  	b'ffe4'	b'fffd'	b'00f0'	-0.1092	-0.0117	0.936
-1817244550	 1617385426	 03004	 -56.5     232  	b'fff2'	b'0019'	b'00e3'	-0.0546	0.0975	0.8853
-1817244529	 1617385426	 03004	 -57.0     233  	b'0017'	b'0009'	b'00e9'	0.0897	0.0351	0.9087
-1817244508	 1617385426	 03004	 -57.5     234  	b'fff8'	b'0006'	b'00ed'	-0.0312	0.0234	0.9243
-1817244487	 1617385426	 03004	 -56.5     235  	b'0007'	b'001c'	b'00e3'	0.0273	0.1092	0.8853
-1817244466	 1617385426	 03004	 -57.5     236  	b'fff1'	b'0016'	b'00eb'	-0.0585	0.0858	0.9165
-1817244445	 1617385426	 03004	 -57.5     237  	b'ffeb'	b'0010'	b'00e6'	-0.0819	0.0624	0.897
-1817244424	 1617385426	 03004	 -57.5     238  	b'ffef'	b'000e'	b'00ea'	-0.0663	0.0546	0.9126
-1817244404	 1617385426	 03004	 -57.5     239  	b'0000'	b'0007'	b'00e8'	0.0  	0.0273	0.9048
-1817244383	 1617385426	 03004	 -57.0     240  	b'fffd'	b'0005'	b'00ea'	-0.0117	0.0195	0.9126
-1817244362	 1617385426	 03004	 -57.5     241  	b'0002'	b'0004'	b'00e5'	0.0078	0.0156	0.8931
-1817244341	 1617385426	 03004	 -57.0     242  	b'ffec'	b'0009'	b'00ed'	-0.078	0.0351	0.9243
-1817244299	 1617385426	 03004	 -56.5     244  	b'ffeb'	b'000d'	b'00e6'	-0.0819	0.0507	0.897
-1817244278	 1617385426	 03004	 -57.5     245  	b'ffff'	b'0005'	b'00e7'	-0.0039	0.0195	0.9009
-1817244257	 1617385426	 03004	 -57.5     246  	b'0000'	b'0004'	b'00ea'	0.0  	0.0156	0.9126
-1817244236	 1617385426	 03004	 -57.5     247  	b'fffa'	b'000b'	b'00e5'	-0.0234	0.0429	0.8931
-1817244216	 1617385426	 03004	 -56.5     248  	b'ffef'	b'000c'	b'00ee'	-0.0663	0.0468	0.9282
-1817244195	 1617385426	 03004	 -57.5     249  	b'fff4'	b'fffe'	b'00ec'	-0.0468	-0.0078	0.9204
-1817244174	 1617385426	 03004	 -57.5     250  	b'fff3'	b'0011'	b'00e7'	-0.0507	0.0663	0.9009
-1817244153	 1617385426	 03004	 -57.5     251  	b'fffc'	b'000c'	b'00ed'	-0.0156	0.0468	0.9243
-1817244132	 1617385426	 03004	 -57.5     252  	b'ffe8'	b'000c'	b'00ec'	-0.0936	0.0468	0.9204
-1817244111	 1617385426	 03004	 -57.5     253  	b'0000'	b'0009'	b'00e1'	0.0  	0.0351	0.8775
-1817244090	 1617385426	 03004	 -57.5     254  	b'ffe9'	b'000b'	b'00ed'	-0.0897	0.0429	0.9243
-1817244069	 1617385426	 03004	 -57.5     255  	b'0000'	b'0013'	b'00e6'	0.0  	0.0741	0.897
-1817244049	 1617385426	 03004	 -56.5     0    	b'ffff'	b'000b'	b'00ee'	-0.0039	0.0429	0.9282
-1817244028	 1617385426	 03004	 -57.0     1    	b'0001'	b'0008'	b'00eb'	0.0039	0.0312	0.9165
-1817244007	 1617385426	 03004	 -57.5     2    	b'fffd'	b'000c'	b'00ef'	-0.0117	0.0468	0.9321
-1817243986	 1617385426	 03004	 -57.5     3    	b'fffd'	b'0011'	b'00f0'	-0.0117	0.0663	0.936
-1817243965	 1617385426	 03004	 -57.0     4    	b'0002'	b'0008'	b'00f4'	0.0078	0.0312	0.9516
-1817243944	 1617385426	 03004	 -57.5     5    	b'fff9'	b'0012'	b'00f7'	-0.0273	0.0702	0.9633
-1817243923	 1617385426	 03004	 -57.5     6    	b'fff8'	b'0019'	b'00ff'	-0.0312	0.0975	0.9945
-1817243902	 1617385426	 03004	 -57.5     7    	b'fff4'	b'0007'	b'0103'	-0.0468	0.0273	1.0101
-1817243882	 1617385426	 03004	 -58.5     8    	b'fff6'	b'0001'	b'00fd'	-0.039	0.0039	0.9867
-1817243819	 1617385426	 03004	 -59.0     11   	b'ffdc'	b'ffff'	b'0103'	-0.1404	-0.0039	1.0101
-1817243798	 1617385426	 03004	 -58.5     12   	b'ffb8'	b'0013'	b'00f2'	-0.2808	0.0741	0.9438
-1817243777	 1617385426	 03004	 -58.5     13   	b'0030'	b'0012'	b'00e9'	0.1872	0.0702	0.9087
-1817243756	 1617385426	 03004	 -59.0     14   	b'ffce'	b'0004'	b'0128'	-0.195	0.0156	1.1544
-1817243735	 1617385426	 03004	 -59.0     15   	b'0055'	b'ffed'	b'00d2'	0.3315	-0.0741	0.819
-1817243715	 1617385426	 03004	 -58.5     16   	b'ffd6'	b'0005'	b'00e2'	-0.1638	0.0195	0.8814
-1817243694	 1617385426	 03004	 -58.5     17   	b'ffd0'	b'fff5'	b'00e0'	-0.1872	-0.0429	0.8736
-1817243673	 1617385426	 03004	 -57.5     18   	b'ffc6'	b'ffec'	b'00ed'	-0.2262	-0.078	0.9243
-1817243652	 1617385426	 03004	 -57.5     19   	b'ffc9'	b'fff6'	b'00e9'	-0.2145	-0.039	0.9087
-1817243631	 1617385426	 03004	 -55.5     20   	b'ffc8'	b'fffe'	b'00da'	-0.2184	-0.0078	0.8502
-1817243610	 1617385426	 03004	 -54.0     21   	b'ffc0'	b'ffdc'	b'00c9'	-0.2496	-0.1404	0.7839
-1817243589	 1617385427	 03004	 -53.0     22   	b'ffbe'	b'ffc9'	b'00a2'	-0.2574	-0.2145	0.6318
-1817243568	 1617385427	 03004	 -52.0     23   	b'ffb2'	b'ffc9'	b'0092'	-0.3042	-0.2145	0.5694
-1817243547	 1617385427	 03004	 -50.5     24   	b'ffa5'	b'ffd0'	b'0089'	-0.3549	-0.1872	0.5343
-1817243527	 1617385427	 03004	 -50.0     25   	b'ffbf'	b'ffc4'	b'005e'	-0.2535	-0.234	0.3666
-1817243506	 1617385427	 03004	 -49.5     26   	b'ff89'	b'ff8e'	b'004b'	-0.4641	-0.4446	0.2925
-1817243485	 1617385427	 03004	 -50.0     27   	b'ff8b'	b'ff80'	b'0014'	-0.4563	-0.4992	0.078
-1817243464	 1617385427	 03004	 -51.0     28   	b'ff98'	b'ff85'	b'ffea'	-0.4056	-0.4797	-0.0858
-1817243443	 1617385427	 03004	 -50.5     29   	b'ff97'	b'ff74'	b'ffb2'	-0.4095	-0.546	-0.3042
-1817243422	 1617385427	 03004	 -50.5     30   	b'ff9d'	b'ff54'	b'ff9f'	-0.3861	-0.6708	-0.3783
-1817243401	 1617385427	 03004	 -52.0     31   	b'ffb2'	b'ff47'	b'ff89'	-0.3042	-0.7215	-0.4641
-1817243381	 1617385427	 03004	 -52.5     32   	b'ffb6'	b'ff50'	b'ff75'	-0.2886	-0.6864	-0.5421
-1817243360	 1617385427	 03004	 -52.5     33   	b'ffb3'	b'ff50'	b'ff4d'	-0.3003	-0.6864	-0.6981
-1817243339	 1617385427	 03004	 -53.0     34   	b'ffc5'	b'ff59'	b'ff37'	-0.2301	-0.6513	-0.7839
-1817243318	 1617385427	 03004	 -53.5     35   	b'ffd0'	b'ff50'	b'ff39'	-0.1872	-0.6864	-0.7761
-1817243273	 1617385427	 03004	 -54.0     36   	b'ffc6'	b'ff4c'	b'ff39'	-0.2262	-0.702	-0.7761
-1817243272	 1617385427	 03004	 -54.5     37   	b'ffc6'	b'ff5c'	b'ff34'	-0.2262	-0.6396	-0.7956
-1817243244	 1617385427	 03004	 -55.0     38   	b'ffc8'	b'ff73'	b'ff26'	-0.2184	-0.5499	-0.8502
-1817243234	 1617385427	 03004	 -54.5     39   	b'ffdf'	b'ff78'	b'ff11'	-0.1287	-0.5304	-0.9321
-1817243214	 1617385427	 03004	 -55.0     40   	b'ffdb'	b'ff7c'	b'ff0d'	-0.1443	-0.5148	-0.9477
-1817243193	 1617385427	 03004	 -55.0     41   	b'ffc1'	b'ff7e'	b'ff20'	-0.2457	-0.507	-0.8736
-1817243172	 1617385427	 03004	 -55.0     42   	b'ffd8'	b'ff86'	b'ff1d'	-0.156	-0.4758	-0.8853
-1817243151	 1617385427	 03004	 -55.5     43   	b'ffda'	b'ff94'	b'ff1b'	-0.1482	-0.4212	-0.8931
-1817243130	 1617385427	 03004	 -55.0     44   	b'ffd6'	b'ff97'	b'ff29'	-0.1638	-0.4095	-0.8385
-1817243109	 1617385427	 03004	 -55.5     45   	b'ffce'	b'ff90'	b'ff1e'	-0.195	-0.4368	-0.8814
-1817243088	 1617385427	 03004	 -55.5     46   	b'ffce'	b'ff96'	b'ff1f'	-0.195	-0.4134	-0.8775
-1817243068	 1617385427	 03004	 -55.0     47   	b'ffd9'	b'ffa9'	b'ff2e'	-0.1521	-0.3393	-0.819
-1817243047	 1617385427	 03004	 -55.5     48   	b'ffca'	b'ffad'	b'ff3b'	-0.2106	-0.3237	-0.7683
-1817243026	 1617385427	 03004	 -55.5     49   	b'ffcb'	b'ffa8'	b'ff32'	-0.2067	-0.3432	-0.8034
-1817243005	 1617385427	 03004	 -55.5     50   	b'ffd4'	b'ffa6'	b'ff2a'	-0.1716	-0.351	-0.8346
-1817242984	 1617385427	 03004	 -55.5     51   	b'ffd0'	b'ffa3'	b'ff2a'	-0.1872	-0.3627	-0.8346
-1817242963	 1617385427	 03004	 -55.5     52   	b'ffcc'	b'ffa0'	b'ff2e'	-0.2028	-0.3744	-0.819
-1817242942	 1617385427	 03004	 -55.5     53   	b'ffcc'	b'ff98'	b'ff33'	-0.2028	-0.4056	-0.7995
-1817242921	 1617385427	 03004	 -55.5     54   	b'ffcf'	b'ff9d'	b'ff27'	-0.1911	-0.3861	-0.8463
-1817242900	 1617385427	 03004	 -54.5     55   	b'ffd5'	b'ff9c'	b'ff21'	-0.1677	-0.39	-0.8697
-1817242880	 1617385427	 03004	 -55.5     56   	b'ffd2'	b'ff9e'	b'ff29'	-0.1794	-0.3822	-0.8385
-1817242859	 1617385427	 03004	 -55.5     57   	b'ffce'	b'ffa3'	b'ff2e'	-0.195	-0.3627	-0.819
-1817242838	 1617385427	 03004	 -55.5     58   	b'ffcc'	b'ff9d'	b'ff2c'	-0.2028	-0.3861	-0.8268
-1817242817	 1617385427	 03004	 -55.5     59   	b'ffcb'	b'ff9e'	b'ff2d'	-0.2067	-0.3822	-0.8229
-1817242796	 1617385427	 03004	 -55.5     60   	b'ffcd'	b'ffa5'	b'ff2e'	-0.1989	-0.3549	-0.819
-1817242775	 1617385427	 03004	 -55.5     61   	b'ffcd'	b'ffa4'	b'ff2f'	-0.1989	-0.3588	-0.8151
-1817242754	 1617385427	 03004	 -55.5     62   	b'ffcc'	b'ff9e'	b'ff2b'	-0.2028	-0.3822	-0.8307
-1817242734	 1617385427	 03004	 -55.5     63   	b'ffcb'	b'ffa1'	b'ff2b'	-0.2067	-0.3705	-0.8307
-1817242713	 1617385427	 03004	 -55.5     64   	b'ffcc'	b'ff9c'	b'ff25'	-0.2028	-0.39	-0.8541
-1817242692	 1617385427	 03004	 -55.0     65   	b'ffcf'	b'ffa1'	b'ff26'	-0.1911	-0.3705	-0.8502
-1817242671	 1617385427	 03004	 -55.5     66   	b'ffcd'	b'ffa5'	b'ff2d'	-0.1989	-0.3549	-0.8229
-1817242650	 1617385427	 03004	 -55.5     67   	b'ffcc'	b'ffa7'	b'ff2c'	-0.2028	-0.3471	-0.8268
-1817242629	 1617385427	 03004	 -55.5     68   	b'ffc9'	b'ffa2'	b'ff2f'	-0.2145	-0.3666	-0.8151
-1817242608	 1617385427	 03004	 -55.5     69   	b'ffcd'	b'ffa0'	b'ff2e'	-0.1989	-0.3744	-0.819
-1817242587	 1617385428	 03004	 -55.0     70   	b'ffcc'	b'ffa1'	b'ff2a'	-0.2028	-0.3705	-0.8346
-1817242567	 1617385428	 03004	 -55.5     71   	b'ffcd'	b'ffa0'	b'ff2a'	-0.1989	-0.3744	-0.8346
-1817242546	 1617385428	 03004	 -55.0     72   	b'ffca'	b'ff9d'	b'ff2f'	-0.2106	-0.3861	-0.8151
-1817242525	 1617385428	 03004	 -55.0     73   	b'ffc8'	b'ff9b'	b'ff30'	-0.2184	-0.3939	-0.8112
-1817242504	 1617385428	 03004	 -55.0     74   	b'ffc5'	b'ff9f'	b'ff37'	-0.2301	-0.3783	-0.7839
-1817242483	 1617385428	 03004	 -55.0     75   	b'ffc9'	b'ff98'	b'ff34'	-0.2145	-0.4056	-0.7956
-1817242462	 1617385428	 03004	 -55.0     76   	b'ffcb'	b'ff98'	b'ff2b'	-0.2067	-0.4056	-0.8307
-1817242441	 1617385428	 03004	 -55.0     77   	b'ffcb'	b'ff9d'	b'ff2c'	-0.2067	-0.3861	-0.8268
-1817242399	 1617385428	 03004	 -55.0     79   	b'ffc6'	b'ff98'	b'ff36'	-0.2262	-0.4056	-0.7878
-1817242378	 1617385428	 03004	 -55.0     80   	b'ffc6'	b'ff94'	b'ff33'	-0.2262	-0.4212	-0.7995
-1817242358	 1617385428	 03004	 -55.0     81   	b'ffc5'	b'ff8d'	b'ff34'	-0.2301	-0.4485	-0.7956
-1817242337	 1617385428	 03004	 -55.0     82   	b'ffc3'	b'ff8b'	b'ff34'	-0.2379	-0.4563	-0.7956
-1817242316	 1617385428	 03004	 -54.5     83   	b'ffbe'	b'ff87'	b'ff3c'	-0.2574	-0.4719	-0.7644
-1817242295	 1617385428	 03004	 -54.0     84   	b'ffbf'	b'ff85'	b'ff3b'	-0.2535	-0.4797	-0.7683
-1817242274	 1617385428	 03004	 -54.0     85   	b'ffbb'	b'ff79'	b'ff36'	-0.2691	-0.5265	-0.7878
-1817242253	 1617385428	 03004	 -53.5     86   	b'ffb5'	b'ff6e'	b'ff3d'	-0.2925	-0.5694	-0.7605
-1817242232	 1617385428	 03004	 -53.5     87   	b'ffa7'	b'ff65'	b'ff48'	-0.3471	-0.6045	-0.7176
-1817242211	 1617385428	 03004	 -53.0     88   	b'ffb0'	b'ff64'	b'ff5b'	-0.312	-0.6084	-0.6435
-1817242191	 1617385428	 03004	 -52.5     89   	b'ffa8'	b'ff4e'	b'ff47'	-0.3432	-0.6942	-0.7215
-1817242170	 1617385428	 03004	 -52.0     90   	b'ff99'	b'ff2c'	b'ff45'	-0.4017	-0.8268	-0.7293
-1817242149	 1617385428	 03004	 -51.5     91   	b'ff86'	b'ff19'	b'ff69'	-0.4758	-0.9009	-0.5889
-1817242128	 1617385428	 03004	 -50.5     92   	b'ffac'	b'ff19'	b'ff99'	-0.3276	-0.9009	-0.4017
-1817242107	 1617385428	 03004	 -50.0     93   	b'ff9a'	b'ff0e'	b'ffa9'	-0.3978	-0.9438	-0.3393
-1817242086	 1617385428	 03004	 -49.0     94   	b'ff9d'	b'feff'	b'ffac'	-0.3861	-1.0023	-0.3276
-1817242065	 1617385428	 03004	 -50.5     95   	b'ff78'	b'ff07'	b'ffb9'	-0.5304	-0.9711	-0.2769
-1817242045	 1617385428	 03004	 -50.0     96   	b'ff7f'	b'ff33'	b'ffd2'	-0.5031	-0.7995	-0.1794
-1817242024	 1617385428	 03004	 -50.0     97   	b'ff96'	b'ff75'	b'fffc'	-0.4134	-0.5421	-0.0156
-1817242003	 1617385428	 03004	 -51.5     98   	b'ffad'	b'ffb0'	b'0028'	-0.3237	-0.312	0.156
-1817241982	 1617385428	 03004	 -52.5     99   	b'ff93'	b'ffc8'	b'0068'	-0.4251	-0.2184	0.4056
-1817241961	 1617385428	 03004	 -52.0     100  	b'ff63'	b'ffd9'	b'00ae'	-0.6123	-0.1521	0.6786
-1817241940	 1617385428	 03004	 -55.5     101  	b'ff82'	b'ffd8'	b'00d6'	-0.4914	-0.156	0.8346
-1817241919	 1617385428	 03004	 -55.5     102  	b'ffa6'	b'ffd9'	b'0094'	-0.351	-0.1521	0.5772
-1817241898	 1617385428	 03004	 -57.0     103  	b'ffad'	b'ffeb'	b'00a0'	-0.3237	-0.0819	0.624
-1817241877	 1617385428	 03004	 -58.0     104  	b'ffa3'	b'fff4'	b'00b0'	-0.3627	-0.0468	0.6864
-1817241857	 1617385428	 03004	 -57.5     105  	b'ffc1'	b'000b'	b'00ad'	-0.2457	0.0429	0.6747
-1817241836	 1617385428	 03004	 -58.0     106  	b'ffd3'	b'0027'	b'00c0'	-0.1755	0.1521	0.7488
-1817241815	 1617385428	 03004	 -58.5     107  	b'ffc5'	b'003b'	b'00f8'	-0.2301	0.2301	0.9672
-1817241794	 1617385428	 03004	 -59.0     108  	b'ffc5'	b'0033'	b'00f3'	-0.2301	0.1989	0.9477
-1817241773	 1617385428	 03004	 -59.0     109  	b'ffdc'	b'0026'	b'00eb'	-0.1404	0.1482	0.9165
-1817241752	 1617385428	 03004	 -59.0     110  	b'ffd1'	b'001f'	b'00f2'	-0.1833	0.1209	0.9438
-1817241731	 1617385428	 03004	 -58.5     111  	b'ffc6'	b'0014'	b'00ef'	-0.2262	0.078	0.9321
-1817241710	 1617385428	 03004	 -59.0     112  	b'ffd3'	b'0007'	b'00d0'	-0.1755	0.0273	0.8112
-1817241690	 1617385428	 03004	 -59.5     113  	b'ffd6'	b'000c'	b'00d7'	-0.1638	0.0468	0.8385
-1817241669	 1617385428	 03004	 -58.5     114  	b'ffd8'	b'0026'	b'00f5'	-0.156	0.1482	0.9555
-1817241648	 1617385428	 03004	 -59.0     115  	b'ffe7'	b'0031'	b'00f1'	-0.0975	0.1911	0.9399
-1817241627	 1617385428	 03004	 -59.0     116  	b'ffe8'	b'0032'	b'00f3'	-0.0936	0.195	0.9477
-1817241606	 1617385428	 03004	 -58.5     117  	b'0004'	b'0033'	b'018f'	0.0156	0.1989	1.5561
-1817241585	 1617385429	 03004	 -58.5     118  	b'fee8'	b'ff60'	b'01a5'	-1.092	-0.624	1.6419
-1817241564	 1617385429	 03004	 -59.0     119  	b'0026'	b'fff9'	b'00ae'	0.1482	-0.0273	0.6786
-1817241543	 1617385429	 03004	 -59.0     120  	b'fff1'	b'0007'	b'0122'	-0.0585	0.0273	1.131
