Creation TS  	 Processing TS 	 TXID 	 RSSI 	SEQNO 	CAP 	XAxis 	 YAxis 	 ZAxis 	 X  	 Y   	 Z  	Weight 
----------------------------------------------------------------------------------------------------------------------------
-1817234015	 1617385436	 03376	-63.5	50   	0    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817233995	 1617385436	 03376	-64.0	51   	0    	b'fff7'	b'ffe6'	b'00fb'	 -0.0351 	 -0.1014	  0.9789	       0	       0
-1817233975	 1617385436	 03376	-63.5	52   	0    	b'fff6'	b'ffe6'	b'00fa'	  -0.039 	 -0.1014	   0.975	       0	       0
-1817233955	 1617385436	 03376	-64.0	53   	0    	b'fff8'	b'ffe6'	b'00fc'	 -0.0312 	 -0.1014	  0.9828	       0	       0
-1817233935	 1617385436	 03376	-64.0	54   	0    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817233914	 1617385436	 03376	-64.0	55   	0    	b'fff8'	b'ffe6'	b'00fc'	 -0.0312 	 -0.1014	  0.9828	       0	       0
-1817233895	 1617385436	 03376	-64.0	56   	0    	b'fff9'	b'ffe6'	b'00fb'	 -0.0273 	 -0.1014	  0.9789	       0	       0
-1817233875	 1617385436	 03376	-64.0	57   	0    	b'fff7'	b'ffe8'	b'00fc'	 -0.0351 	 -0.0936	  0.9828	       0	       0
-1817233855	 1617385436	 03376	-64.0	58   	0    	b'fff8'	b'ffe7'	b'00fb'	 -0.0312 	 -0.0975	  0.9789	       0	       0
-1817233834	 1617385436	 03376	-64.0	59   	0    	b'fff7'	b'ffe7'	b'00f9'	 -0.0351 	 -0.0975	  0.9711	       0	       0
-1817233815	 1617385436	 03376	-64.0	60   	0    	b'fff7'	b'ffe8'	b'00fb'	 -0.0351 	 -0.0936	  0.9789	       0	       0
-1817233795	 1617385436	 03376	-63.5	61   	0    	b'fff9'	b'ffe7'	b'00fb'	 -0.0273 	 -0.0975	  0.9789	       0	       0
-1817233774	 1617385436	 03376	-64.0	62   	0    	b'fff8'	b'ffe7'	b'00fc'	 -0.0312 	 -0.0975	  0.9828	       0	       0
-1817233755	 1617385436	 03376	-64.0	63   	0    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817233714	 1617385436	 03376	-63.5	65   	0    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817233695	 1617385436	 03376	-63.5	66   	0    	b'fff7'	b'ffe8'	b'00fa'	 -0.0351 	 -0.0936	   0.975	       0	       0
-1817233674	 1617385436	 03376	-63.5	67   	0    	b'fff8'	b'ffe6'	b'00fc'	 -0.0312 	 -0.1014	  0.9828	       0	       0
-1817233655	 1617385436	 03376	-63.5	68   	0    	b'fff6'	b'ffe7'	b'00fb'	  -0.039 	 -0.0975	  0.9789	       0	       0
-1817233634	 1617385436	 03376	-63.5	69   	0    	b'fff8'	b'ffe5'	b'00fc'	 -0.0312 	 -0.1053	  0.9828	       0	       0
-1817233614	 1617385436	 03376	-63.5	70   	0    	b'fff8'	b'ffe6'	b'00fc'	 -0.0312 	 -0.1014	  0.9828	       0	       0
-1817233594	 1617385436	 03376	-63.5	71   	0    	b'fff8'	b'ffe7'	b'00fa'	 -0.0312 	 -0.0975	   0.975	       0	       0
-1817233563	 1617385437	 03376	-63.5	72   	0    	b'fff7'	b'ffe7'	b'00f9'	 -0.0351 	 -0.0975	  0.9711	       0	       0
-1817233554	 1617385437	 03376	-63.0	73   	0    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817233534	 1617385437	 03376	-63.5	74   	0    	b'fff6'	b'ffe8'	b'00fd'	  -0.039 	 -0.0936	  0.9867	       0	       0
-1817233514	 1617385437	 03376	-63.5	75   	0    	b'fff9'	b'ffe6'	b'00fd'	 -0.0273 	 -0.1014	  0.9867	       0	       0
-1817233494	 1617385437	 03376	-63.5	76   	0    	b'fff7'	b'ffe9'	b'00fa'	 -0.0351 	 -0.0897	   0.975	       0	       0
-1817233475	 1617385437	 03376	-63.5	77   	0    	b'fff8'	b'ffe7'	b'00fb'	 -0.0312 	 -0.0975	  0.9789	       0	       0
-1817233455	 1617385437	 03376	-63.5	78   	0    	b'fff8'	b'ffe6'	b'00fa'	 -0.0312 	 -0.1014	   0.975	       0	       0
-1817233434	 1617385437	 03376	-63.5	79   	0    	b'fff6'	b'ffe8'	b'00fb'	  -0.039 	 -0.0936	  0.9789	       0	       0
-1817233414	 1617385437	 03376	-63.5	80   	0    	b'fff6'	b'ffe8'	b'00fc'	  -0.039 	 -0.0936	  0.9828	       0	       0
-1817233394	 1617385437	 03376	-63.5	81   	0    	b'fff8'	b'ffe7'	b'00fb'	 -0.0312 	 -0.0975	  0.9789	       0	       0
-1817233375	 1617385437	 03376	-63.5	82   	0    	b'fff8'	b'ffe7'	b'00fa'	 -0.0312 	 -0.0975	   0.975	       0	       0
-1817233355	 1617385437	 03376	-63.5	83   	0    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817233335	 1617385437	 03376	-63.5	84   	0    	b'fff8'	b'ffe9'	b'00fb'	 -0.0312 	 -0.0897	  0.9789	       0	       0
-1817233314	 1617385437	 03376	-63.5	85   	0    	b'fff7'	b'ffe6'	b'00fb'	 -0.0351 	 -0.1014	  0.9789	       0	       0
-1817233295	 1617385437	 03376	-63.0	86   	0    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817233275	 1617385437	 03376	-63.0	87   	0    	b'fff9'	b'ffe7'	b'00fa'	 -0.0273 	 -0.0975	   0.975	       0	       0
-1817233234	 1617385437	 03376	-63.5	89   	0    	b'fff6'	b'ffe9'	b'00f9'	  -0.039 	 -0.0897	  0.9711	       0	       0
-1817233215	 1617385437	 03376	-63.5	90   	0    	b'fff7'	b'ffe7'	b'00fc'	 -0.0351 	 -0.0975	  0.9828	       0	       0
-1817233195	 1617385437	 03376	-63.0	91   	0    	b'fff7'	b'ffe8'	b'00fb'	 -0.0351 	 -0.0936	  0.9789	       0	       0
-1817233175	 1617385437	 03376	-63.5	92   	0    	b'fff6'	b'ffe8'	b'00fb'	  -0.039 	 -0.0936	  0.9789	       0	       0
-1817233154	 1617385437	 03376	-63.0	93   	0    	b'fff8'	b'ffe7'	b'00fb'	 -0.0312 	 -0.0975	  0.9789	       0	       0
-1817233135	 1617385437	 03376	-63.5	94   	0    	b'fff7'	b'ffe8'	b'00fa'	 -0.0351 	 -0.0936	   0.975	       0	       0
-1817233115	 1617385437	 03376	-63.5	95   	0    	b'fff9'	b'ffe5'	b'00fb'	 -0.0273 	 -0.1053	  0.9789	       0	       0
-1817233095	 1617385437	 03376	-63.5	96   	0    	b'fff7'	b'ffe7'	b'00fc'	 -0.0351 	 -0.0975	  0.9828	       0	       0
-1817233075	 1617385437	 03376	-64.0	97   	0    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817233055	 1617385437	 03376	-64.0	98   	0    	b'fff6'	b'ffe7'	b'00fb'	  -0.039 	 -0.0975	  0.9789	       0	       0
-1817233035	 1617385437	 03376	-64.0	99   	0    	b'fff6'	b'ffe7'	b'00fc'	  -0.039 	 -0.0975	  0.9828	       0	       0
-1817233015	 1617385437	 03376	-64.0	100  	0    	b'fff8'	b'ffe8'	b'00fa'	 -0.0312 	 -0.0936	   0.975	       0	       0
-1817232995	 1617385437	 03376	-64.0	101  	0    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817232974	 1617385437	 03376	-63.0	102  	0    	b'fff7'	b'ffe7'	b'00fc'	 -0.0351 	 -0.0975	  0.9828	       0	       0
-1817232955	 1617385437	 03376	-62.0	103  	0    	b'fff8'	b'ffe7'	b'00fb'	 -0.0312 	 -0.0975	  0.9789	       0	       0
-1817232934	 1617385437	 03376	-61.0	104  	0    	b'fff6'	b'ffe8'	b'00fc'	  -0.039 	 -0.0936	  0.9828	       0	       0
-1817232915	 1617385437	 03376	-60.0	105  	0    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817232895	 1617385437	 03376	-59.0	106  	0    	b'fff8'	b'ffe7'	b'00fa'	 -0.0312 	 -0.0975	   0.975	       0	       0
-1817232875	 1617385437	 03376	-58.5	107  	0    	b'fff9'	b'ffe6'	b'00fa'	 -0.0273 	 -0.1014	   0.975	       0	       0
-1817232855	 1617385437	 03376	-58.0	108  	0    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817232835	 1617385437	 03376	-59.0	109  	0    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817232814	 1617385437	 03376	-57.5	110  	0    	b'fff8'	b'ffe6'	b'00fb'	 -0.0312 	 -0.1014	  0.9789	       0	       0
-1817232755	 1617385437	 03376	-57.5	113  	0    	b'fff9'	b'ffe6'	b'00fd'	 -0.0273 	 -0.1014	  0.9867	       0	       0
-1817232735	 1617385437	 03376	-58.5	114  	0    	b'fff7'	b'ffe6'	b'00fb'	 -0.0351 	 -0.1014	  0.9789	       0	       0
-1817232715	 1617385437	 03376	-57.5	115  	0    	b'fff7'	b'ffe7'	b'00fc'	 -0.0351 	 -0.0975	  0.9828	       0	       0
-1817232695	 1617385437	 03376	-58.5	116  	0    	b'fff8'	b'ffe7'	b'00fb'	 -0.0312 	 -0.0975	  0.9789	       0	       0
-1817232675	 1617385437	 03376	-58.5	117  	0    	b'fff6'	b'ffe8'	b'00fa'	  -0.039 	 -0.0936	   0.975	       0	       0
-1817232655	 1617385437	 03376	-58.5	118  	0    	b'fff9'	b'ffe6'	b'00fc'	 -0.0273 	 -0.1014	  0.9828	       0	       0
-1817232634	 1617385437	 03376	-57.5	119  	0    	b'fff7'	b'ffe5'	b'00fb'	 -0.0351 	 -0.1053	  0.9789	       0	       0
-1817232614	 1617385437	 03376	-57.5	120  	0    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817232595	 1617385437	 03376	-58.5	121  	0    	b'fff7'	b'ffe8'	b'00fb'	 -0.0351 	 -0.0936	  0.9789	       0	       0
-1817232574	 1617385438	 03376	-57.5	122  	0    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817232555	 1617385438	 03376	-57.5	123  	0    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817232534	 1617385438	 03376	-57.5	124  	0    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817232514	 1617385438	 03376	-59.0	125  	0    	b'fff8'	b'ffe7'	b'00fa'	 -0.0312 	 -0.0975	   0.975	       0	       0
-1817232494	 1617385438	 03376	-59.0	126  	0    	b'fff9'	b'ffe6'	b'00fa'	 -0.0273 	 -0.1014	   0.975	       0	       0
-1817232474	 1617385438	 03376	-59.0	127  	0    	b'fffb'	b'ffe9'	b'0114'	 -0.0195 	 -0.0897	  1.0764	       0	       0
-1817232455	 1617385438	 03376	-57.5	128  	0    	b'fff5'	b'ffe4'	b'011b'	 -0.0429 	 -0.1092	  1.1037	       0	       0
-1817232434	 1617385438	 03376	-59.0	129  	0    	b'fffb'	b'fff0'	b'00e8'	 -0.0195 	 -0.0624	  0.9048	       0	       0
-1817232415	 1617385438	 03376	-57.5	130  	0    	b'fff5'	b'ffe6'	b'010a'	 -0.0429 	 -0.1014	  1.0374	       0	       0
-1817232395	 1617385438	 03376	-59.0	131  	0    	b'fff9'	b'ffdb'	b'0108'	 -0.0273 	 -0.1443	  1.0296	       0	       0
-1817232375	 1617385438	 03376	-58.0	132  	0    	b'fffc'	b'ffe2'	b'00f4'	 -0.0156 	  -0.117	  0.9516	       0	       0
-1817232355	 1617385438	 03376	-59.0	133  	0    	b'ffee'	b'fff9'	b'00fc'	 -0.0702 	 -0.0273	  0.9828	       0	       0
-1817232335	 1617385438	 03376	-58.0	134  	0    	b'fffb'	b'ffed'	b'00fd'	 -0.0195 	 -0.0741	  0.9867	       0	       0
-1817232295	 1617385438	 03376	-59.0	136  	0    	b'fff8'	b'ffe9'	b'00fa'	 -0.0312 	 -0.0897	   0.975	       0	       0
-1817232275	 1617385438	 03376	-59.0	137  	0    	b'fffc'	b'ffe6'	b'00fb'	 -0.0156 	 -0.1014	  0.9789	       0	       0
-1817232255	 1617385438	 03376	-59.0	138  	0    	b'fff9'	b'ffe5'	b'00fe'	 -0.0273 	 -0.1053	  0.9906	       0	       0
-1817232235	 1617385438	 03376	-59.0	139  	0    	b'fffa'	b'ffee'	b'00ff'	 -0.0234 	 -0.0702	  0.9945	       0	       0
-1817232215	 1617385438	 03376	-58.5	140  	0    	b'fff9'	b'ffe8'	b'0100'	 -0.0273 	 -0.0936	  0.9984	       0	       0
-1817232195	 1617385438	 03376	-58.5	141  	0    	b'fff2'	b'ffec'	b'00f5'	 -0.0546 	  -0.078	  0.9555	       0	       0
-1817232175	 1617385438	 03376	-57.5	142  	0    	b'ffe9'	b'fff7'	b'00ef'	 -0.0897 	 -0.0351	  0.9321	       0	       0
-1817232154	 1617385438	 03376	-57.5	143  	0    	b'ffd5'	b'000a'	b'00c3'	 -0.1677 	   0.039	  0.7605	       0	       0
-1817232135	 1617385438	 03376	-58.5	144  	0    	b'002e'	b'ffdb'	b'0121'	  0.1794 	 -0.1443	  1.1271	       0	       0
-1817232115	 1617385438	 03376	-58.5	145  	1    	b'0013'	b'fffa'	b'0104'	  0.0741 	 -0.0234	   1.014	       0	       0
-1817232095	 1617385438	 03376	-58.0	146  	1    	b'ffb2'	b'ffb7'	b'00f9'	 -0.3042 	 -0.2847	  0.9711	       0	       0
-1817232075	 1617385438	 03376	-58.5	147  	1    	b'fff1'	b'ffda'	b'00ed'	 -0.0585 	 -0.1482	  0.9243	       0	       0
-1817232055	 1617385438	 03376	-58.5	148  	1    	b'0043'	b'ffa4'	b'012f'	  0.2613 	 -0.3588	  1.1817	       0	       0
-1817232035	 1617385438	 03376	-58.5	149  	1    	b'000f'	b'ffe7'	b'010f'	  0.0585 	 -0.0975	  1.0569	       0	       0
-1817232015	 1617385438	 03376	-58.5	150  	1    	b'0000'	b'ffe3'	b'00e7'	     0.0 	 -0.1131	  0.9009	       0	       0
-1817231995	 1617385438	 03376	-58.5	151  	1    	b'ffba'	b'fff1'	b'0106'	  -0.273 	 -0.0585	  1.0218	       0	       0
-1817231975	 1617385438	 03376	-58.5	152  	1    	b'ffff'	b'ffe4'	b'00ef'	 -0.0039 	 -0.1092	  0.9321	       0	       0
-1817231954	 1617385438	 03376	-58.5	153  	1    	b'fff9'	b'ffe7'	b'00f9'	 -0.0273 	 -0.0975	  0.9711	       0	       0
-1817231935	 1617385438	 03376	-58.5	154  	1    	b'fffa'	b'ffd8'	b'00f9'	 -0.0234 	  -0.156	  0.9711	       0	       0
-1817231915	 1617385438	 03376	-57.5	155  	1    	b'fff9'	b'ffee'	b'00fb'	 -0.0273 	 -0.0702	  0.9789	       0	       0
-1817231895	 1617385438	 03376	-58.5	156  	1    	b'fff3'	b'ffe5'	b'00fc'	 -0.0507 	 -0.1053	  0.9828	       0	       0
-1817231875	 1617385438	 03376	-58.5	157  	1    	b'ffed'	b'fff6'	b'00fc'	 -0.0741 	  -0.039	  0.9828	       0	       0
-1817231814	 1617385438	 03376	-57.5	160  	1    	b'ffea'	b'0004'	b'0104'	 -0.0858 	  0.0156	   1.014	       0	       0
-1817231795	 1617385438	 03376	-58.0	161  	1    	b'ffd4'	b'fff1'	b'00ef'	 -0.1716 	 -0.0585	  0.9321	       0	       0
-1817231775	 1617385438	 03376	-58.0	162  	1    	b'ffe3'	b'ffee'	b'00f9'	 -0.1131 	 -0.0702	  0.9711	       0	       0
-1817231743	 1617385438	 03376	-58.5	163  	1    	b'ffe1'	b'ffd4'	b'00eb'	 -0.1209 	 -0.1716	  0.9165	       0	       0
-1817231734	 1617385438	 03376	-58.0	164  	1    	b'0002'	b'ffe3'	b'00f7'	  0.0078 	 -0.1131	  0.9633	       0	       0
-1817231714	 1617385438	 03376	-58.0	165  	1    	b'fffe'	b'0001'	b'00f7'	 -0.0078 	  0.0039	  0.9633	       0	       0
-1817231694	 1617385438	 03376	-57.5	166  	1    	b'0010'	b'ffc3'	b'00f2'	  0.0624 	 -0.2379	  0.9438	       0	       0
-1817231674	 1617385438	 03376	-56.0	167  	1    	b'fffc'	b'ffbd'	b'00f2'	 -0.0156 	 -0.2613	  0.9438	       0	       0
-1817231654	 1617385438	 03376	-56.5	168  	1    	b'0000'	b'ffc4'	b'00f7'	     0.0 	  -0.234	  0.9633	       0	       0
-1817231634	 1617385438	 03376	-55.5	169  	1    	b'0003'	b'ffc1'	b'00f8'	  0.0117 	 -0.2457	  0.9672	       0	       0
-1817231614	 1617385438	 03376	-55.5	170  	1    	b'fff8'	b'ffe8'	b'00f9'	 -0.0312 	 -0.0936	  0.9711	       0	       0
-1817231594	 1617385438	 03376	-55.5	171  	1    	b'fff7'	b'ffe8'	b'00fb'	 -0.0351 	 -0.0936	  0.9789	       0	       0
-1817231574	 1617385439	 03376	-55.5	172  	1    	b'fff7'	b'ffe8'	b'00fb'	 -0.0351 	 -0.0936	  0.9789	       0	       0
-1817231554	 1617385439	 03376	-55.5	173  	1    	b'fff6'	b'ffe9'	b'00fb'	  -0.039 	 -0.0897	  0.9789	       0	       0
-1817231534	 1617385439	 03376	-56.0	174  	1    	b'fff7'	b'ffe8'	b'00fd'	 -0.0351 	 -0.0936	  0.9867	       0	       0
-1817231514	 1617385439	 03376	-57.5	175  	1    	b'fff8'	b'ffe6'	b'00fc'	 -0.0312 	 -0.1014	  0.9828	       0	       0
-1817231494	 1617385439	 03376	-58.5	176  	1    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817231474	 1617385439	 03376	-58.0	177  	1    	b'fff6'	b'ffe6'	b'00f9'	  -0.039 	 -0.1014	  0.9711	       0	       0
-1817231454	 1617385439	 03376	-58.0	178  	1    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817231434	 1617385439	 03376	-58.5	179  	1    	b'fff8'	b'ffe6'	b'00fb'	 -0.0312 	 -0.1014	  0.9789	       0	       0
-1817231414	 1617385439	 03376	-58.5	180  	1    	b'fff8'	b'ffe7'	b'00fd'	 -0.0312 	 -0.0975	  0.9867	       0	       0
-1817231394	 1617385439	 03376	-58.5	181  	1    	b'fff8'	b'ffe7'	b'00fb'	 -0.0312 	 -0.0975	  0.9789	       0	       0
-1817231334	 1617385439	 03376	-59.5	184  	1    	b'fff9'	b'ffe7'	b'00fb'	 -0.0273 	 -0.0975	  0.9789	       0	       0
-1817231314	 1617385439	 03376	-59.0	185  	1    	b'fff9'	b'ffe6'	b'00fa'	 -0.0273 	 -0.1014	   0.975	       0	       0
-1817231294	 1617385439	 03376	-59.0	186  	1    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817231274	 1617385439	 03376	-57.5	187  	1    	b'fff8'	b'ffe5'	b'00fa'	 -0.0312 	 -0.1053	   0.975	       0	       0
-1817231254	 1617385439	 03376	-59.0	188  	1    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817231235	 1617385439	 03376	-57.5	189  	1    	b'fffa'	b'ffe2'	b'00f6'	 -0.0234 	  -0.117	  0.9594	       0	       0
-1817231215	 1617385439	 03376	-57.5	190  	1    	b'fff4'	b'ffe9'	b'00ff'	 -0.0468 	 -0.0897	  0.9945	       0	       0
-1817231195	 1617385439	 03376	-57.5	191  	1    	b'fff7'	b'ffe9'	b'00fe'	 -0.0351 	 -0.0897	  0.9906	       0	       0
-1817231175	 1617385439	 03376	-59.0	192  	1    	b'fff8'	b'ffea'	b'00fe'	 -0.0312 	 -0.0858	  0.9906	       0	       0
-1817231155	 1617385439	 03376	-58.0	193  	1    	b'fffb'	b'ffea'	b'00fa'	 -0.0195 	 -0.0858	   0.975	       0	       0
-1817231135	 1617385439	 03376	-58.0	194  	1    	b'fffa'	b'ffe9'	b'00f9'	 -0.0234 	 -0.0897	  0.9711	       0	       0
-1817231115	 1617385439	 03376	-58.0	195  	1    	b'fff5'	b'ffe4'	b'00fb'	 -0.0429 	 -0.1092	  0.9789	       0	       0
-1817231095	 1617385439	 03376	-58.0	196  	1    	b'fff5'	b'ffe9'	b'00fa'	 -0.0429 	 -0.0897	   0.975	       0	       0
-1817231074	 1617385439	 03376	-58.0	197  	1    	b'fff6'	b'ffe7'	b'00f8'	  -0.039 	 -0.0975	  0.9672	       0	       0
-1817231055	 1617385439	 03376	-59.0	198  	1    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817231034	 1617385439	 03376	-58.0	199  	1    	b'fffa'	b'ffe5'	b'00fc'	 -0.0234 	 -0.1053	  0.9828	       0	       0
-1817231015	 1617385439	 03376	-58.0	200  	1    	b'fff8'	b'ffe6'	b'00f8'	 -0.0312 	 -0.1014	  0.9672	       0	       0
-1817230995	 1617385439	 03376	-58.0	201  	1    	b'fff6'	b'ffe7'	b'00fc'	  -0.039 	 -0.0975	  0.9828	       0	       0
-1817230975	 1617385439	 03376	-59.0	202  	1    	b'fff7'	b'ffe8'	b'00f9'	 -0.0351 	 -0.0936	  0.9711	       0	       0
-1817230954	 1617385439	 03376	-58.0	203  	1    	b'fff8'	b'ffe9'	b'00fc'	 -0.0312 	 -0.0897	  0.9828	       0	       0
-1817230934	 1617385439	 03376	-59.0	204  	1    	b'fff8'	b'ffe7'	b'00f9'	 -0.0312 	 -0.0975	  0.9711	       0	       0
-1817230915	 1617385439	 03376	-59.0	205  	1    	b'fff8'	b'ffe7'	b'00fd'	 -0.0312 	 -0.0975	  0.9867	       0	       0
-1817230875	 1617385439	 03376	-57.5	207  	1    	b'fff5'	b'ffe5'	b'00fb'	 -0.0429 	 -0.1053	  0.9789	       0	       0
-1817230854	 1617385439	 03376	-59.0	208  	1    	b'fff5'	b'ffe5'	b'00fb'	 -0.0429 	 -0.1053	  0.9789	       0	       0
-1817230834	 1617385439	 03376	-58.0	209  	1    	b'fff7'	b'ffe6'	b'00fb'	 -0.0351 	 -0.1014	  0.9789	       0	       0
-1817230815	 1617385439	 03376	-58.0	210  	1    	b'fff7'	b'ffe8'	b'00fd'	 -0.0351 	 -0.0936	  0.9867	       0	       0
-1817230795	 1617385439	 03376	-57.5	211  	1    	b'fff9'	b'ffe7'	b'00fc'	 -0.0273 	 -0.0975	  0.9828	       0	       0
-1817230775	 1617385439	 03376	-59.0	212  	1    	b'fff9'	b'ffe7'	b'00fa'	 -0.0273 	 -0.0975	   0.975	       0	       0
-1817230755	 1617385439	 03376	-59.0	213  	1    	b'fff9'	b'ffe8'	b'00f9'	 -0.0273 	 -0.0936	  0.9711	       0	       0
-1817230734	 1617385439	 03376	-58.5	214  	1    	b'fff6'	b'ffe7'	b'00fd'	  -0.039 	 -0.0975	  0.9867	       0	       0
-1817230715	 1617385439	 03376	-59.0	215  	1    	b'fff6'	b'ffe7'	b'00fc'	  -0.039 	 -0.0975	  0.9828	       0	       0
-1817230694	 1617385439	 03376	-57.5	216  	1    	b'fff6'	b'ffe6'	b'00fc'	  -0.039 	 -0.1014	  0.9828	       0	       0
-1817230674	 1617385439	 03376	-59.0	217  	1    	b'fff8'	b'ffe6'	b'00fb'	 -0.0312 	 -0.1014	  0.9789	       0	       0
-1817230654	 1617385439	 03376	-59.0	218  	1    	b'fff8'	b'ffe5'	b'00fc'	 -0.0312 	 -0.1053	  0.9828	       0	       0
-1817230634	 1617385439	 03376	-58.5	219  	1    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817230614	 1617385439	 03376	-59.0	220  	1    	b'fff7'	b'ffe7'	b'00fd'	 -0.0351 	 -0.0975	  0.9867	       0	       0
-1817230595	 1617385439	 03376	-59.0	221  	1    	b'fff8'	b'ffe9'	b'00fb'	 -0.0312 	 -0.0897	  0.9789	       0	       0
-1817230574	 1617385440	 03376	-59.0	222  	1    	b'fff8'	b'ffe9'	b'00fa'	 -0.0312 	 -0.0897	   0.975	       0	       0
-1817230554	 1617385440	 03376	-59.0	223  	1    	b'fff7'	b'ffea'	b'00fc'	 -0.0351 	 -0.0858	  0.9828	       0	       0
-1817230535	 1617385440	 03376	-58.5	224  	1    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817230514	 1617385440	 03376	-59.0	225  	1    	b'fff8'	b'ffe7'	b'00fc'	 -0.0312 	 -0.0975	  0.9828	       0	       0
-1817230494	 1617385440	 03376	-58.0	226  	1    	b'fff7'	b'ffe6'	b'00fb'	 -0.0351 	 -0.1014	  0.9789	       0	       0
-1817230474	 1617385440	 03376	-59.0	227  	1    	b'fff8'	b'ffe6'	b'00fb'	 -0.0312 	 -0.1014	  0.9789	       0	       0
-1817230454	 1617385440	 03376	-59.0	228  	1    	b'fff8'	b'ffe6'	b'00fa'	 -0.0312 	 -0.1014	   0.975	       0	       0
-1817230394	 1617385440	 03376	-59.0	231  	1    	b'fff7'	b'ffe8'	b'00fd'	 -0.0351 	 -0.0936	  0.9867	       0	       0
-1817230374	 1617385440	 03376	-57.5	232  	1    	b'fff9'	b'ffe7'	b'00fb'	 -0.0273 	 -0.0975	  0.9789	       0	       0
-1817230354	 1617385440	 03376	-59.0	233  	1    	b'fff7'	b'ffe8'	b'00fb'	 -0.0351 	 -0.0936	  0.9789	       0	       0
-1817230334	 1617385440	 03376	-57.5	234  	1    	b'fff7'	b'ffe9'	b'00f9'	 -0.0351 	 -0.0897	  0.9711	       0	       0
-1817230314	 1617385440	 03376	-59.0	235  	1    	b'fff7'	b'ffe7'	b'00fb'	 -0.0351 	 -0.0975	  0.9789	       0	       0
-1817230294	 1617385440	 03376	-59.0	236  	1    	b'fff7'	b'ffe6'	b'00fd'	 -0.0351 	 -0.1014	  0.9867	       0	       0
-1817230274	 1617385440	 03376	-59.0	237  	1    	b'fff7'	b'ffe7'	b'00fa'	 -0.0351 	 -0.0975	   0.975	       0	       0
-1817230255	 1617385440	 03376	-59.0	238  	1    	b'fff8'	b'ffe5'	b'00fa'	 -0.0312 	 -0.1053	   0.975	       0	       0
-1817230234	 1617385440	 03376	-57.5	239  	1    	b'fff7'	b'ffe5'	b'00fa'	 -0.0351 	 -0.1053	   0.975	       0	       0
-1817230215	 1617385440	 03376	-59.0	240  	1    	b'fff6'	b'ffe8'	b'00fb'	  -0.039 	 -0.0936	  0.9789	       0	       0
-1817230194	 1617385440	 03376	-59.0	241  	1    	b'fff8'	b'ffe6'	b'00fb'	 -0.0312 	 -0.1014	  0.9789	       0	       0
-1817230175	 1617385440	 03376	-58.0	242  	1    	b'fff7'	b'ffe6'	b'00fa'	 -0.0351 	 -0.1014	   0.975	       0	       0
-1817230154	 1617385440	 03376	-57.5	243  	1    	b'fff5'	b'ffe8'	b'00fa'	 -0.0429 	 -0.0936	   0.975	       0	       0
-1817230134	 1617385440	 03376	-58.5	244  	1    	b'fff7'	b'ffe6'	b'00f9'	 -0.0351 	 -0.1014	  0.9711	       0	       0
-1817230114	 1617385440	 03376	-59.0	245  	1    	b'fff8'	b'ffe5'	b'00fb'	 -0.0312 	 -0.1053	  0.9789	       0	       0
